sleep_seq,spo2_seq,hrv_mean,movement_mean,breathing_mean,label
"3,1,1,0,2,0,3,3,1,0,3,1,2,2,2,3,1,2,3,2,1,1,3,1,3,3,3,2,0,3","95.13,92.68,94.19,90.68,90.07,89.34,92.25,89.14,88.79,93.95,89.21,93.70,91.03,90.26,94.73,94.98,92.64,96.23,86.96,95.24,89.59,91.31,93.08,89.92,91.87,90.72,91.32,98.31,86.43,91.36",52.71393120728955,1.185721611407582,15.694789798381676,1
"2,1,2,2,2,2,1,1,3,2,2,2,2,3,2,3,2,2,2,2,2,2,1,1,2,2,1,1,3,2","98.18,97.42,98.58,97.06,98.40,97.37,98.03,96.75,98.08,97.98,96.78,99.38,98.50,97.13,97.19,97.80,97.55,97.93,96.27,99.35,97.43,98.97,97.87,99.96,98.69,98.85,98.96,98.07,98.12,97.90",72.89236510462193,0.811514799221973,15.062371325061019,0
"0,1,1,0,0,2,2,1,3,3,3,1,3,2,0,0,3,2,2,1,2,2,3,1,1,2,3,1,0,1","93.33,90.61,92.24,87.38,90.62,92.87,91.73,91.90,92.99,95.32,91.30,91.97,92.26,90.60,89.68,94.57,88.55,93.82,91.40,91.01,93.01,93.46,88.92,91.93,90.70,89.81,85.76,94.58,94.70,88.53",46.81820051771683,0.8147100641009039,14.632782130107428,1
"2,2,1,2,0,1,1,1,1,0,2,3,3,1,2,2,1,1,0,2,1,1,3,2,2,0,3,1,1,2","96.03,96.84,95.86,95.30,94.66,94.53,94.94,98.09,97.88,97.66,91.45,98.49,96.61,97.73,95.66,96.37,98.67,98.03,94.15,94.41,96.90,96.40,94.22,95.88,94.64,97.17,100.00,94.18,96.89,96.84",57.99342545230775,0.8216345979152501,15.3173488870633,4
"2,2,1,2,2,2,1,2,2,2,3,2,1,1,3,2,3,1,2,2,2,2,2,1,2,2,3,2,2,3","98.00,98.20,97.30,96.32,97.28,97.61,97.35,97.09,98.85,97.34,97.71,98.46,98.35,97.42,97.29,97.95,97.45,97.90,97.31,98.33,96.87,97.83,98.23,98.23,99.93,97.82,98.12,97.93,99.52,98.81",85.4517307700219,0.7971187849275311,15.500634836063599,0
"3,2,1,2,2,2,3,1,2,2,2,2,3,1,2,2,3,1,2,2,3,1,2,2,2,1,2,2,2,2","96.56,97.32,98.11,97.66,97.92,98.54,97.84,99.14,98.69,98.82,97.08,96.85,97.99,99.43,98.97,98.60,99.00,97.11,96.85,99.04,97.51,97.36,98.49,97.80,97.90,98.27,98.14,96.70,97.62,98.58",64.5071460817329,0.7675025859836563,14.1777375062798,0
"0,1,0,1,1,1,0,0,1,0,0,1,0,0,1,0,1,1,1,0,0,0,1,0,0,0,1,0,1,0","96.42,97.80,96.74,97.19,96.57,96.74,96.91,97.25,97.78,96.05,95.68,98.26,99.04,97.96,98.31,96.63,97.62,97.43,97.17,96.15,95.38,98.24,97.78,96.34,97.35,96.54,97.93,97.53,98.55,97.13",54.18566272509523,0.6256910474179521,15.784779150358968,2
"0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,1,1,0,1,1,0,0,1,1","96.99,97.83,98.71,98.04,96.82,97.17,98.24,95.71,95.60,98.06,97.14,96.07,96.82,96.66,97.51,96.88,97.44,98.59,97.20,96.90,96.50,96.53,96.90,98.03,97.80,95.53,98.88,96.46,96.46,96.83",75.62063387100392,0.7127929407111826,14.672067486391141,2
"0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,0,1,0,1,0,0,1,1,0,0,1,1,1,1,1","97.92,97.06,96.44,98.12,95.93,96.37,97.77,97.33,97.15,96.20,97.92,97.58,98.95,97.70,95.62,97.11,96.91,96.84,96.80,97.16,96.26,95.41,97.41,98.09,97.46,97.30,96.23,97.86,95.03,99.04",49.46085824950962,0.6763017708384239,14.511133233844857,2
"1,0,2,2,2,2,2,1,2,0,2,2,1,2,1,1,0,1,1,0,2,0,3,0,1,1,2,3,2,0","95.87,96.19,94.02,97.44,97.89,95.08,96.02,99.04,97.60,99.23,97.54,98.06,94.87,95.94,94.47,96.17,97.09,96.47,93.01,94.42,93.64,96.62,95.21,96.54,91.86,96.20,93.96,97.43,97.54,97.11",69.41994389321688,0.8025406421047144,15.500557447074135,5
"2,2,2,3,1,1,1,2,2,2,3,3,0,0,1,0,2,2,0,2,3,0,2,2,3,2,2,1,1,1","97.09,94.03,98.83,95.72,97.33,94.84,97.64,98.83,92.85,97.24,92.70,95.77,96.52,93.82,95.34,98.99,97.79,98.07,99.26,95.37,98.00,94.79,98.50,93.74,94.34,99.50,97.22,96.66,95.64,95.24",59.253454405483645,0.6374729350549089,14.903935922337064,3
"0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,1,1,1,0,1,1,0,0,1,1,1,1","97.15,96.59,98.11,96.13,98.06,96.82,97.45,97.79,97.89,97.38,97.33,95.74,97.45,96.35,96.51,97.41,98.59,97.99,96.93,96.81,96.29,97.06,94.68,96.88,96.36,96.83,95.49,96.59,98.50,97.19",43.81609816106143,0.7290978771530295,14.892436191501112,2
"2,0,0,2,2,1,0,1,2,2,2,3,3,1,1,1,1,2,1,2,1,2,3,2,3,1,0,1,2,1","98.02,98.21,98.08,99.04,97.62,91.44,97.29,96.90,95.56,93.05,94.64,95.33,97.75,97.44,93.68,97.22,92.16,95.15,95.97,97.49,95.48,97.12,96.59,96.98,97.33,95.43,97.76,99.11,95.68,91.48",66.57797736623058,0.6373491651510649,14.79703086405535,3
"2,3,3,1,2,2,2,2,2,3,2,3,3,2,3,2,2,1,3,2,3,1,3,1,2,2,3,2,2,2","98.27,98.27,98.28,98.52,98.49,97.32,98.20,98.45,97.24,97.91,96.89,95.89,97.84,97.74,99.22,96.86,98.48,98.15,98.86,97.66,98.48,97.21,98.36,98.11,97.61,98.91,98.11,98.56,99.25,99.05",78.60313561826936,0.6589785177321716,14.349021688251815,0
"2,1,3,0,1,1,2,0,2,2,1,1,1,1,2,1,2,0,2,0,3,3,0,0,2,1,2,2,0,1","88.87,93.80,92.15,90.14,93.57,94.00,93.34,93.48,91.72,96.95,89.46,93.19,87.97,91.69,92.76,92.52,94.05,89.61,89.56,88.19,89.50,89.94,89.45,87.87,92.97,91.17,92.45,90.81,98.47,86.07",40.839980509944915,0.6913350194919141,15.199111456351508,1
"2,2,2,3,2,2,2,2,2,3,3,1,2,3,3,2,2,2,3,2,2,2,3,2,2,2,1,2,2,2","99.17,98.26,99.04,96.91,98.17,98.24,98.17,98.50,97.98,96.86,98.19,98.84,97.79,97.34,98.65,97.57,97.80,98.67,98.46,99.90,97.69,98.91,97.30,99.69,99.17,98.62,96.93,98.43,97.45,98.59",71.38073987015238,0.918272053953285,15.516249446722156,0
"2,1,2,2,3,2,2,2,2,1,2,2,2,2,2,2,3,2,2,2,2,2,2,1,3,2,3,2,2,2","98.02,98.09,97.35,98.34,99.11,97.29,98.90,97.45,97.63,98.21,97.97,97.92,97.99,99.62,98.13,97.13,97.02,97.77,99.52,100.00,98.76,97.02,97.26,97.05,97.27,96.08,98.45,97.51,99.49,98.33",75.8127725277188,0.7960615802647086,14.294448722820203,0
"0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1","95.41,96.70,97.56,97.83,96.92,97.27,96.89,98.38,98.29,96.78,96.23,96.91,95.35,97.78,97.90,95.98,97.86,96.79,98.89,99.36,96.79,95.49,98.29,98.78,97.79,97.04,98.13,95.87,98.10,96.30",53.11976050633025,0.5534295129323789,15.237495244975252,2
"2,2,1,1,3,1,3,2,2,2,1,3,2,1,1,3,2,2,2,2,2,2,3,2,1,2,3,1,1,2","97.12,98.80,97.70,98.41,97.50,98.09,98.86,99.19,98.77,97.28,96.83,97.98,98.40,99.37,97.93,98.64,98.23,97.03,98.52,97.90,98.69,96.90,98.66,97.90,97.59,99.26,98.66,98.64,97.89,97.07",59.72146525654691,0.9211714756628415,14.914394378132478,0
"3,1,2,3,2,1,1,1,2,2,1,1,2,2,1,2,1,1,1,1,2,2,0,2,1,1,2,2,1,1","92.97,88.73,88.18,94.87,91.24,94.46,86.48,90.92,96.51,88.51,88.93,91.62,91.97,92.86,91.64,92.17,92.02,89.24,90.66,87.98,92.56,89.34,93.62,93.57,85.69,94.50,94.04,92.32,85.42,86.37",57.53929132044368,0.7982694580543672,15.153866975040728,1
"1,2,1,2,2,1,1,2,3,1,1,1,2,1,1,3,2,3,3,2,1,2,1,2,0,1,2,3,3,0","91.91,92.80,93.07,94.77,87.67,97.03,92.20,90.86,94.68,91.82,96.98,92.62,94.94,92.12,91.00,94.09,96.50,95.65,93.97,94.55,95.09,95.10,95.38,86.11,89.96,94.36,94.20,86.01,91.24,87.22",32.68278792231746,0.7015096184809356,15.122487333103857,1
"2,1,1,1,1,2,2,3,1,3,1,1,2,2,1,1,1,2,3,2,1,1,2,1,1,1,1,1,2,3","92.98,91.85,90.26,89.84,87.53,93.09,92.32,91.72,92.90,94.33,93.77,86.04,90.98,92.90,91.81,90.18,91.31,97.33,95.99,92.24,90.82,93.56,94.81,93.06,88.81,92.16,92.48,88.71,92.45,93.86",54.70330153344913,0.86591933211062,15.78489530787473,1
"1,1,2,2,2,3,1,1,1,1,1,3,1,3,2,1,0,1,1,1,2,2,1,2,2,1,1,2,2,1","88.22,95.31,90.84,95.42,90.29,94.03,92.73,97.07,90.05,98.24,96.34,90.00,90.26,93.09,94.29,89.09,88.33,86.79,96.59,91.94,86.70,91.16,94.45,93.21,97.68,92.61,91.11,92.88,96.58,93.98",46.48745415217732,0.7084511245480853,15.10012048108083,1
"2,2,2,2,2,1,2,2,3,3,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2","98.15,97.16,97.25,97.44,96.20,97.64,98.32,97.79,98.01,98.14,97.59,97.65,97.81,98.09,97.58,97.03,98.26,96.70,97.43,97.62,97.23,97.33,98.45,99.39,96.74,97.65,98.06,98.08,96.67,98.08",70.00579800676647,0.7234215625187791,14.648061824471354,0
"1,1,1,1,1,1,2,3,3,1,3,1,1,1,0,2,2,2,2,3,1,2,1,2,3,0,3,0,2,1","91.86,92.76,90.28,89.77,90.93,92.18,90.98,94.49,91.04,87.20,93.29,95.49,93.38,94.55,89.47,93.00,93.74,91.85,88.26,92.33,96.11,90.52,98.41,91.46,93.10,88.96,85.50,94.73,93.82,83.37",45.262712669850735,0.6283662897782883,15.007028096611425,1
"1,2,1,2,1,1,1,3,1,1,1,2,1,2,3,3,1,2,1,3,2,2,3,2,1,2,2,2,2,2","93.53,88.52,90.53,93.67,88.63,87.10,85.18,82.76,94.99,89.32,94.87,91.32,90.81,94.86,88.22,86.29,83.59,84.75,83.25,87.09,81.90,81.48,80.23,85.34,87.03,80.15,85.69,94.02,93.31,88.59",34.08715041790731,0.8080376722729342,15.60037338414508,6
"1,2,2,3,1,2,3,3,2,2,1,2,2,2,1,2,2,1,3,2,2,2,1,1,1,2,2,2,3,1","86.21,86.45,93.55,93.18,87.43,84.60,90.72,88.01,93.36,89.21,85.29,85.36,91.47,86.33,84.63,95.20,83.47,82.79,89.75,86.08,89.33,86.69,88.57,87.78,85.67,91.02,86.83,88.42,89.89,85.29",39.49567070241625,1.0178379659415489,15.290489372656106,6
"0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0","97.51,96.40,96.88,97.72,95.41,96.42,96.82,97.46,95.38,95.18,94.93,96.19,97.73,97.45,97.89,96.83,96.84,96.86,96.52,99.54,97.39,96.14,96.79,97.91,95.07,96.73,98.11,97.61,96.55,97.87",53.94316947570278,0.8541745229974093,14.652021619023232,2
"1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,1","97.41,97.39,96.25,97.57,98.50,96.87,97.66,96.43,98.05,97.67,97.13,96.06,97.35,98.66,97.13,99.29,95.73,96.26,96.31,97.02,97.93,96.47,97.02,97.58,97.14,97.08,96.94,98.44,96.22,98.55",49.18254612467132,1.0309932904202563,15.016616907504174,2
"2,2,3,2,1,3,2,2,3,2,1,3,3,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,3,1","98.58,97.47,98.60,99.24,99.17,98.05,98.00,98.62,97.82,98.83,99.10,98.31,97.58,97.97,99.11,100.00,98.66,97.54,97.45,98.05,98.76,96.98,98.13,98.53,98.65,98.08,96.86,99.21,99.16,98.15",66.78439488677158,0.7992720775336832,14.884652852714709,0
"1,2,2,2,2,3,3,2,2,1,2,2,3,1,2,2,2,2,3,1,2,3,3,2,2,1,2,2,2,3","97.57,98.00,98.37,96.21,98.41,97.69,99.10,98.62,98.54,98.95,98.71,99.84,98.44,99.16,99.31,97.98,98.83,98.53,97.83,98.82,98.58,100.00,98.67,98.80,99.10,98.42,98.18,98.10,96.85,97.74",83.88336488917325,0.9790975495563685,14.472513877692762,0
"0,1,1,2,1,1,3,2,1,0,0,2,1,3,0,2,1,2,3,1,0,1,1,0,1,2,1,3,1,1","89.55,89.01,93.28,94.45,92.01,90.18,89.09,93.26,91.57,88.01,94.24,89.67,93.74,90.41,89.88,92.51,98.16,93.31,89.68,94.44,91.16,96.42,87.51,97.01,94.06,89.27,88.50,94.89,90.55,88.50",50.16837674894939,0.5093134841035712,15.517020192419618,1
"2,2,0,0,0,2,2,2,2,1,2,2,1,3,2,2,2,1,2,2,3,2,3,2,0,1,2,2,2,3","100.00,98.27,98.07,96.65,95.00,95.27,95.61,93.21,95.56,96.30,95.44,96.63,95.85,96.33,94.76,95.37,95.99,94.52,95.82,94.77,98.17,95.51,97.02,94.87,95.58,95.81,93.49,92.70,93.29,97.37",65.14566496996378,0.654675301718054,14.523719973090095,5
"3,2,2,2,1,1,2,2,1,3,1,2,3,2,3,2,2,3,2,3,2,1,2,1,2,1,2,2,3,2","98.96,97.65,97.39,97.92,99.24,98.02,97.33,96.58,98.05,98.09,97.33,98.46,98.16,98.06,98.26,97.03,98.19,97.97,98.89,97.54,98.52,97.99,98.77,99.98,98.25,97.55,98.14,98.40,97.58,97.80",67.15009176920624,0.7139600330500518,15.003287343470719,0
"0,2,2,0,3,1,1,3,1,1,2,1,2,2,2,2,2,2,2,2,1,0,0,3,2,1,3,2,3,2","92.29,88.57,94.21,92.90,91.05,89.58,94.07,89.23,90.23,86.15,91.11,94.81,92.03,88.85,97.00,93.60,89.79,92.96,91.23,86.45,93.56,90.18,97.12,95.75,89.03,87.63,90.77,94.40,93.98,96.99",49.75569911935595,0.7016377866599257,15.258128205730461,1
"2,2,0,3,2,1,2,3,1,2,1,3,2,2,1,1,1,1,2,2,1,2,3,2,1,3,1,2,0,1","96.54,94.62,94.62,97.59,92.82,95.77,98.31,97.45,96.07,99.03,96.86,96.55,95.45,99.62,99.22,96.73,96.75,96.42,96.13,95.72,97.05,94.54,94.44,94.32,97.79,92.10,99.50,94.80,93.57,95.91",49.37813063209542,0.7568136558684327,14.626226735077601,7
"0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,1,1,1,1,0,0,1,0,0","95.56,97.04,98.41,98.30,94.28,96.83,96.56,96.73,97.09,95.67,96.72,96.74,98.79,95.71,97.08,95.18,98.33,96.60,97.20,96.67,95.61,97.23,97.30,96.05,97.11,96.85,98.58,97.91,97.81,97.23",55.84132441374999,0.7931569917516157,15.226100471475807,2
"0,0,1,0,0,1,1,1,0,0,1,1,0,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1","96.94,96.66,96.72,95.43,98.44,98.10,97.78,97.00,97.33,98.40,96.45,96.86,95.01,97.15,97.04,96.51,97.56,97.33,98.34,95.96,96.44,97.80,96.85,96.96,99.30,95.76,96.91,96.24,97.98,96.41",58.43965126317135,0.9680831242319451,15.822126323893094,2
"2,2,2,2,1,3,2,3,2,1,1,2,2,2,1,2,2,2,2,2,2,1,3,3,2,2,3,1,3,3","98.45,99.31,98.21,97.47,96.99,98.12,97.99,98.72,98.40,97.55,96.84,96.88,98.09,97.96,98.02,97.53,98.51,98.40,99.24,98.19,98.04,98.35,97.70,98.73,98.23,98.31,98.79,99.33,98.16,97.74",73.89125996086526,0.47115291235204876,15.389489880949698,0
"0,0,2,2,1,2,0,3,0,0,1,1,1,1,0,2,1,2,2,2,2,1,0,1,1,1,0,1,2,2","94.34,94.66,96.54,98.17,94.98,94.60,96.34,89.60,95.87,100.00,95.11,99.32,96.82,95.54,96.46,96.89,94.73,93.08,95.46,94.60,97.23,97.36,95.11,97.05,96.84,91.52,97.93,93.26,95.53,99.21",68.35158683390915,0.9059462436246916,14.687184403671333,5
"1,1,0,1,1,0,0,0,1,0,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,1,1,1,1,1","96.59,97.34,97.01,98.60,95.34,96.58,97.08,97.06,94.26,96.80,97.53,94.23,98.31,97.69,99.25,96.08,96.11,95.81,96.66,96.64,94.96,95.98,97.78,96.21,98.59,95.51,97.63,96.16,97.26,97.05",60.422550268257304,0.720822702169838,14.73653788022531,2
"0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,1,1,0,1,0,1,1,0,0,1,0,1,1,0,0","96.24,97.04,97.04,94.58,96.30,97.68,95.91,94.45,96.91,95.95,97.52,97.93,97.13,96.74,96.40,97.09,96.23,97.15,98.05,96.81,97.19,97.48,96.46,97.05,96.29,96.13,97.66,95.86,96.97,96.71",46.80952717201784,0.49127644987464036,14.755069893001075,2
"3,2,2,1,1,2,1,2,2,2,2,2,1,3,2,2,2,2,2,3,1,2,1,1,1,2,2,1,2,2","96.46,97.29,98.41,97.43,97.51,98.28,98.00,98.17,98.34,97.68,97.04,96.77,96.67,98.54,96.68,98.56,97.57,98.33,98.39,97.88,98.30,98.24,98.86,96.89,98.14,97.59,97.51,97.58,99.02,96.88",68.62872848021804,0.7666915319408364,14.2521749710145,0
"2,1,2,3,1,1,3,3,2,2,2,1,2,1,2,2,2,3,2,2,2,3,3,2,1,1,2,3,3,2","97.75,98.59,96.30,96.91,97.99,97.94,97.14,98.34,96.50,98.69,98.59,97.47,97.87,97.52,97.70,98.54,98.42,97.99,96.48,99.38,98.30,97.72,99.20,97.21,97.25,99.29,98.25,98.05,98.30,98.44",65.98958667133893,0.9363532832782865,15.30932493058711,0
"3,3,1,1,2,2,1,2,2,1,3,1,1,1,1,2,3,1,3,1,1,1,2,2,1,2,2,2,1,2","90.83,95.43,91.03,93.50,92.41,93.19,91.20,94.95,97.22,87.31,91.16,94.23,95.84,89.75,92.52,84.97,90.60,98.09,91.98,86.14,94.71,91.72,93.64,93.18,92.68,89.57,87.13,92.27,94.72,89.55",38.75417856537361,0.9601869650478941,14.51044554630282,1
"2,2,1,1,2,1,3,3,3,0,3,0,0,0,3,0,2,2,2,1,1,1,2,1,1,3,2,1,2,2","96.52,95.08,94.18,94.44,95.79,94.68,95.67,98.28,95.62,94.23,96.07,93.59,95.94,98.62,94.61,94.29,95.63,100.00,95.94,93.52,97.18,97.21,98.92,96.61,93.56,93.33,95.29,98.53,94.29,96.80",54.176915146640006,0.6895322563563353,14.658009238447798,3
"2,2,3,2,3,1,3,2,2,3,1,3,2,3,2,2,1,2,2,1,1,2,2,3,2,1,1,2,2,2","85.99,87.91,86.47,88.13,82.35,86.91,92.13,82.72,93.98,81.16,91.59,91.90,92.35,88.47,89.29,90.95,82.54,90.27,84.72,88.03,93.61,90.28,84.68,94.33,82.89,84.63,91.91,85.10,90.84,90.68",41.454354143040696,0.47900278732535206,14.432548125846775,6
"0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1","97.84,96.11,97.29,98.93,98.52,97.56,95.28,96.23,96.39,97.99,99.79,96.21,96.54,97.72,97.63,96.26,97.47,98.87,95.52,96.77,96.92,98.72,97.43,96.57,95.38,96.31,96.22,95.80,96.05,97.44",54.31123112576917,0.5162711273097208,15.05020060307736,2
"0,0,3,3,2,2,1,1,2,2,1,1,1,2,1,1,2,2,1,3,2,3,3,2,1,0,0,1,0,2","95.51,94.96,95.27,97.10,97.97,95.48,96.90,96.53,96.94,96.04,95.51,95.25,95.77,96.00,93.48,94.53,92.84,94.20,96.21,96.90,92.33,97.62,97.07,100.00,98.58,92.97,94.94,100.00,91.28,97.13",75.97481926082057,0.818800129876765,15.154388028482682,3
"0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,1,1,1,0,0","98.16,98.29,97.81,96.31,97.21,98.53,97.06,95.46,96.37,95.95,96.25,97.28,98.07,96.43,97.45,98.00,96.85,95.23,95.86,97.32,96.05,95.46,94.97,99.08,95.36,97.54,98.63,97.71,97.65,96.27",43.34019774481009,0.8108715578144141,15.328774637594599,2
"0,1,1,1,1,0,0,0,1,0,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0","95.71,96.03,97.12,97.70,94.90,96.25,96.08,96.98,98.33,96.87,95.77,96.91,96.33,98.51,96.66,97.30,95.67,95.38,95.13,96.86,95.92,98.84,96.46,97.44,96.53,97.46,96.79,95.75,96.13,96.90",43.38852301934945,0.9134972456926033,15.076938563428534,2
"1,1,2,0,2,2,0,2,3,1,2,2,2,2,1,1,1,2,2,0,1,2,2,3,3,2,2,1,0,3","96.97,98.38,92.03,99.79,94.15,93.25,93.52,97.41,89.37,94.95,94.82,95.13,93.09,95.92,96.14,95.03,98.19,94.01,95.54,96.77,92.79,91.71,96.41,97.75,99.57,95.84,96.07,94.56,96.69,93.47",65.74030761079645,1.09398296530739,15.397942861254393,3
"2,1,2,3,2,1,2,2,2,0,2,0,2,2,2,2,2,2,2,1,3,2,1,2,3,0,2,2,2,2","95.37,94.17,94.29,91.17,96.86,95.52,95.86,95.23,96.12,95.12,95.84,95.68,96.67,99.22,97.21,96.41,93.64,95.67,98.87,95.72,99.94,98.11,93.78,95.52,97.09,97.97,95.62,95.09,98.37,97.59",76.95073028911511,0.7618439290322513,15.016505099700668,5
"2,2,1,2,2,2,2,1,1,2,1,2,3,3,1,3,2,2,2,2,2,3,3,1,2,2,2,3,3,3","98.95,97.41,98.93,97.23,97.54,98.65,98.41,96.99,97.86,98.10,98.82,97.97,97.09,99.57,99.00,97.43,98.20,98.98,96.87,98.43,97.56,97.35,97.84,97.85,97.61,96.72,97.51,97.79,97.42,97.76",74.04999340040237,0.6967990428174331,15.37744063441944,0
"2,1,2,1,1,2,2,2,2,1,3,2,1,2,1,2,2,3,1,2,2,2,1,1,2,2,1,0,1,1","95.94,93.99,94.25,95.22,94.19,93.87,97.64,92.97,94.34,94.45,97.65,97.66,99.76,95.30,95.80,94.36,94.52,99.59,93.99,96.41,96.40,96.16,94.92,98.91,98.09,95.18,99.93,97.88,96.32,92.96",65.41051287229024,1.1885392368349632,15.505687058731523,4
